ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
UAintMySon,0,1,0.0,0,1,,1358885018,1452909044
UandIblog,0,59,0.0,3,17,"Unqualified & Inappropriate Blog.. (This site has not been launched yet.)",1217110501,1452886518
ua-coder,0,8,0.0,6,0,,1280578699,1452889673
ua741,0,1,0.0,0,0,,1365760630,1453168487
uaaa,0,61,0.0,0,0,,1399443285,1453169212
uabbasi,,-6,0.0,0,1,,1285458272,1450207814
uaflyer,,1,0.0,0,1,,1333403727,1450207814
uahal,,63,0.0,2,13,,1297882702,1450207814
ualisha,,1,0.0,0,1,,1383944686,1450207814
uam,,285,0.0,6,0,,1386083136,1450207814
uamericanus,0,1,0.0,1,0,,1337757345,1452903081
uams,,136,0.0,2,20,"CS Student. Boston, MA.",1347612913,1450207814
uananddbz,0,1,0.0,1,0,,1394890782,1452922306
uanmi,,1,0.0,0,1,,1391204208,1450207814
uaoi3323,0,1,0.0,1,0,,1331709368,1452900782
uaoi7593,0,1,0.0,3,0,,1333362227,1452901435
uaoi8641,0,1,0.0,1,0,,1332302330,1452900955
uaoleg,0,1,0.0,1,0,,1375427407,1452915285
uap083y7,0,1,0.0,1,0,,1311903408,1452896325
uare14,0,1,0.0,0,0,https://ca.linkedin.com/pub/guillaume-olivier-gagnon/75/55a/474,1441209594,1453172033
uartzmoq,0,4,0.0,2,0,,1273640415,1452889212
uasked,0,1,0.0,0,1,,1404958564,1452926902
uast23,0,164,1.0,15,109,ujjawal@thoughtnirvana.com,1273837158,1452889417
uavster,0,1,0.0,0,2,,1380024204,1452916768
uaydin,0,2,0.0,1,4,"Uluc Aydin\nwww.linkedin.com/in/ulucaydin/",1359498020,1452912375
uaygsfdbzf,,232,0.0,52,51,,1378596212,1450207814
