ID,Karma,About,Created,Updated
0zwan,2,,1375937177,1427701798
1zeynel,2,,1370779900,
1zq,153,,1277584385,1440824527
3z9com,1,,1345819964,
3zzy,3,,1237793460,1441006358
5zkors003,1,,1333073034,
7Z7,124,,1422292224,1450700006
7ziprar,1,,1326253133,
7zlg6ttmwdys,1,,1434521734,1434553611
8Z9ZSspT,1,,1275118600,
AZA43,129,,1188498576,
AZC,2,,1415575598,1415577238
AZDave,1,,1357073981,
Az350,1,,1262599109,
AzAngel,45,,1311058289,1423368346
AzMoo,2,,1293047473,
Azan62,1,,1362380410,
Azavea,1,,1441126146,1443810813
Azd325,3,,1340396836,
Azdaroth,1,"Ruby on Rails and Ember developer at Ragnarson, bodybuilder, guitarist and composer.",1388859358,1431018776
Azenur11,1,,1371124126,
Azerb,12,,1435522355,1435565213
Azeroth,2,,1256701204,
Azew,7,,1431541527,1450117985
Azhar,1,,1308847770,
Azi_H,1,,1398020458,
AzioMurad,2,,1388906359,
Azizbek1408,0,,1432387765,1432703974
Azkar,32,,1376939240,1452012666
Azlaan,1,,1399328502,
AzmD,1,,1411552967,1438371808
Azmodee,1,,1373562761,
AznHisoka,2557,,1207186666,1452798975
Azorien,1,,1355838747,
Azrael,1,,1312134608,1426184627
Azrathud,2,,1311742242,
Azuldolphin,210,,1285948531,
Azulsky,12,,1370469044,
AzurEmerald,3,,1344185317,
Bzomak,194,,1386249287,1429788378
Bzzzzt,2,,1412399980,1421635799
CZ-18,2,,1328741952,
CZG,3,,1305755896,
CzarSpider,6,,1445467604,1448140759
Czarnian,148,,1317795710,
CzechsMix,3,"twitter: @tippo_sam\ngithub.com/CzechsMix\nTipsyHippo.com",1424020256,1430497321
Czynski,1,"Rails Developer in SF, rationalist, more paranoid than is convenient but less than is justified.",1432319567,1432319779
DZ-015,9,,1418919174,1422544703
DZPM,9,,1300365392,
DZimm,1,,1371161576,
DZittersteyn,8,,1382355327,1418216522
DzHiBaS,1,,1293120566,1436186061
Dzejms22,1,,1316789132,
Dzidas,23,www.datalab.lu,1309946719,1435823974
Dzinlife,1,,1305049258,
Dziodas,1,,1336412312,1413714333
Dzonatas,0,"I felt lots of karma points are not the best feature for non-partners. Our (hacker) friendly, programmatic argument ended somewhere between pure english and your distance from its native NDA. I reviewed this: news.ycombinator.com/item?id=9639001",1432942043,1433537938
Dzordz42,1,,1409608967,
EZ-E,5,,1414522448,1425660002
EZ_Danielle,3,,1448394813,1451927632
EzGraphs,1921,"R Blog: http://r-chart.com<p>O&#x27;Reilly Book: http://amzn.to/1eGJ0D6<p>O&#x27;Reilly BookBlog: http://clientserverweb.com/<p><user> [at] gmail {dot} com",1275931063,
Ezadiza,1,,1376427631,
Ezekial_Noone,3,,1428289414,1428427449
Ezhik,49,"It&#x27;s mandatory to have a Hacker News account for Bay Area residents, right?",1422437566,1452401482
Ezku,28,,1292488359,1446410194
Ezodev,6,,1402577862,1418521339
Ezra,160,"Lurker/developer from Saskatoon, Saskatchewan, Canada. \nezra@usefuliftrue.com",1223961138,1426258519
EzraButler,1,,1374207551,1416338639
EzraVinh,4,,1397972370,
Ezra_Weedin,1,,1409324793,
FZambia,34,,1322329645,1446481578
FZeroX,15,,1373473414,
