ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
ZMichonski,0,1,0.0,2,0,,1377699188,1452915806
Zmetta,,34,0.0,0,16,,1362008512,1450207814
zmagg,0,1,0.0,0,1,"21/F/Palo Alto<p>@zmagg",1331522184,1452900615
zmail,0,3,0.0,1,0,,1315305868,1452896423
zmajmun,,1,0.0,1,0,,1417158128,1450267840
zmalltalker,0,5,0.0,0,4,,1237555096,1452895525
zman0225,,5,0.0,3,5,,1381899119,1450207814
zman270,0,1,0.0,0,1,,1355245878,1452908012
zman831,,1,0.0,0,1,,1323287622,1450207814
zmandel,,1,0.0,1,0,,1419301670,1450267840
zmanfx,0,5,0.0,0,0,,1450926687,1453174754
zmanian,,3021,2.79545,109,266,"Founder& Blockchains @skuchain, Haskeller, Activist @RestoreThe4thSF, maker @ReaMetrix<p>[ my public key: https://keybase.io/zmanian; my proof: https://keybase.io/zmanian/sigs/O1w0_OICZFXmbdAUGUPqzwy8KEuuD_QRA2mzN5raE6c ]<p>My Bitrated profile: https://www.bitrated.com/zmanian/",1283268215,1452741866
zmanji,,864,3.77273,16,106,"A Software Engineering Student.<p>wwww.zameermanji.com\nContact me via hi@zameermanji.com or @zmanji",1302924509,1450207814
zmansiv,0,1,0.0,0,2,,1321290703,1452910031
zmap01,0,1,0.0,0,0,,1422416124,1453165632
zmarc,0,1,0.0,0,0,,1258736922,1452888557
zmaril,0,1,0.0,1,1,,1299185311,1452892570
zmark,0,1,0.0,0,1,,1263874290,1452888767
zmarn,0,1,0.0,0,4,,1300538827,1452902611
zmarty,,6,0.0,0,6,,1240347789,1450207814
zmatilsky,0,29,0.0,0,0,,1441045844,1453172368
zmaurais,0,2,0.0,1,0,,1354404656,1452907680
zmb,,30,0.0,3,14,"Founder at KeepSafe\nhttps://www.getkeepsafe.com",1269615327,1450207814
zmb_,,218,4.96875,0,51,,1335451528,1450207814
zmbergman,0,6,0.0,0,0,,1429827250,1453168425
zmblum,0,37,0.0,0,3,,1292563596,1452892498
zmccomb91,0,1,0.0,0,0,,1450207522,1453174573
zmeden,,3,0.0,0,5,,1379315957,1451056534
zmfozj,0,1,0.0,0,1,,1211363114,1211363114
zmguy,0,33,0.0,0,15,,1396287122,1452922593
zmh,,116,0.0,28,17,,1384943916,1450207814
zmhassan,0,1,0.0,6,1,,1368220736,1452912297
zmhr,,1,0.0,1,0,,1414503844,1450207814
zmic2,0,2,0.0,0,6,,1373983473,1452914804
zmicer,,1,0.0,0,1,,1411143941,1450207814
zmicier,,3,0.0,3,2,"php addicted",1325610797,1450207814
zmicro,0,1,0.0,13,0,,1322748200,1452898664
zmija,0,1,0.0,0,0,,1450103169,1453174549
zmike,0,1,0.0,0,1,,1184223617,1184223617
zmillman,,41,0.0,4,20,,1315875368,1450207814
zmimon,0,493,2.0,0,128,,1217214655,1452886424
zminjie,,14,0.0,0,9,,1354219138,1450207814
zmir,0,2,0.0,0,0,,1443089088,1453172967
zmitri,,2331,4.09091,75,402,"Where journalism gets funded on the internet beaconreader.com",1269037517,1450207814
zmitry,0,1,0.0,0,0,,1429535423,1453168333
zmj,,379,4.88636,1,83,,1310404823,1450207814
zmjjmz,,18,0.0,0,5,,1382994562,1450207814
zmjones,,30,0.0,2,29,http://zmjones.com,1340672139,1450207814
zmk,,4,0.0,1,4,,1383902038,1450207814
zmk_,,43,1.65385,0,43,,1379691032,1450207814
zmkahn,,17,0.0,3,6,,1389768374,1450207814
zml,0,1,0.0,0,1,,1309106358,1452894473
zmmbreeze,0,1,0.0,2,1,"Frontend developer",1378129978,1452920937
zmmmmm,,5499,2.95455,0,1284,,1266199591,1451706164
zmmz,,845,2.25,106,117,,1273520998,1450207814
zmn,0,3,0.0,1,5,,1278862393,1452889472
zmoazeni,,740,3.25581,26,69,"I'm a Developer at Harvest http://getharvest.com<p>We're hiring! http://www.getharvest.com/careers<p>Twitter: https://twitter.com/zmoazeni<p>Github: https://github.com/zmoazeni",1271299647,1450207814
zmodem,0,1,0.0,0,0,,1372196992,1453172112
zmoney,0,30,0.0,0,4,,1254944696,1452888406
zmonkeyz,,189,0.977273,2,262,,1243826816,1451969080
zmonteca,,-12,0.0,11,21,,1237235702,1450207814
zmonx,0,9,0.0,0,0,,1427447919,1453167546
zmoreira,,0,0.0,0,2,,1373298621,1450207814
zmower,0,3,0.0,0,0,,1370627812,1453167995
zmpeg,,13,0.0,1,7,mjz.me,1278526163,1450207814
zmre,0,1,0.0,0,1,,1392079187,1452921423
zmsmith,,31,0.0,1,5,"Technical Product Manager at Yipit<p>@zmsmith",1271954205,1450207814
zmt,0,2,0.0,0,1,,1313427634,1452896103
zmxv,0,17,0.0,0,0,http://blog.zmxv.com/,1441217845,1453172045
zmyrgel,,16,0.0,0,11,,1278389913,1451259432
