ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
RV86,0,278,0.0,14,29,"LA.<p>rvigorous at gmail",1386178746,1426006560
RVK,0,7,0.0,1,6,"Founder of Simul Software Ltd - www.simul.co.uk",1287959059,
RVijay007,0,60,1.64,17,33,,1311197366,1423520200
RVuRnvbM2e,0,99,0.0,0,27,,1398337826,1435665069
RvbNews,0,1,0.0,0,2,,1319799298,1452898756
RvdMeer,,1,0.0,0,1,,1399393460,1442480359
Rvnraj57,0,1,0.0,1,0,,1357647972,1452908645
rv,0,9,0.0,62,1,,1242670892,1452887871
rv77ax,,4,0.0,1,21,kilabit.info,1243849715,1450392635
rvac,,11,0.0,0,5,,1383917695,1450207814
rvaen,0,2,0.0,1,0,,1336677522,1452907445
rvagg,,149,0.0,10,5,meh,1325757260,1450207814
rvaish,0,1,0.0,0,0,,1355168691,1453165804
rvalue,0,51,0.0,0,0,,1415644392,1453165916
rvanlaak,0,3,0.0,0,0,,1441197878,1453172033
rvanlaar,,1,0.0,2,1,,1355251665,1450207814
rvanmil,,13,0.0,0,6,https://www.vanmil.org,1377864503,1450207814
rvanniekerk,,89,2.62069,2,36,"DevOps @ GoPro",1305242753,1450207814
rvanrooy,0,111,0.0,4,6,,1271331071,1452889111
rvarza,0,18,0.0,24,1,,1331675386,1452902981
rvasa,,20,0.0,4,8,"Yogi Geek.",1270785897,1450207814
rvasco,0,14,0.0,0,5,"Coding my mind out since 1987",1365599817,1452911681
rvavruch,,65,0.0,2,14,,1306406004,1450207814
rvb,,48,0.0,3,13,"Email me@rugb.com<p>Adjunct Associate Professor of Operations Management @ChicagoBooth<p>Adjunct Lecturer of Innovation & Entrepreneurship @KelloggSchool",1291168314,1450207814
rvbd,,36,0.0,98,3,,1361395956,1450207814
rvbvcvn,,2,0.0,0,2,,1300636065,1450207814
rvbyron,0,39,0.0,7,0,,1272317086,1452889175
rvcamo,,1011,0.0,134,21,"CEO of Kuhcoon.com",1329238649,1450207814
rvcx,0,37,0.0,2,2,,1231019259,1452886955
rvdm,0,65,0.0,0,0,"Independent JS & UX Engineer | http://rvdm.la | @rvdmla",1427395262,1453167533
rvdmei,0,1,0.0,0,0,,1436289459,1453170565
rvdpeijl,0,1,0.0,0,0,,1447837744,1453174000
rve,0,1,0.0,0,6,,1357873620,1452908688
rvega,0,8,0.0,1,3,,1204599715,1204599715
rveloso,,5,0.0,1,1,,1235872123,1450207814
rvennar,0,-2,0.0,0,0,test,1421469877,1453165319
rvense,0,271,0.0,0,0,,1443630584,1453172711
rvenugopal,0,9,0.0,1,10,,1317517618,1452897283
rvenugopal1,0,2,0.0,0,3,,1328820260,1452899953
rver,,1,0.0,0,1,,1415616121,1450207814
rverbitsky,0,1,0.0,0,0,,1437771102,1453174070
rverghes,,115,0.0,1,37,,1362790462,1450207814
rverma21,0,1,0.0,0,0,,1444173834,1453172869
rvern,,419,0.0,17,17,,1419772348,1452898650
rvernon,,1,0.0,0,1,,1416891128,1450267840
rvfrankel,0,1,0.0,1,0,"Entrepreneur, technology enthusiast and world traveler. I'm  building a business that uses innovative human technology to encourage cultural exploration, one traveler at a time.",1328072261,1452900782
rvicar,,2,0.0,1,1,,1382450807,1450207814
rvid,0,18,0.0,2,13,http://hnofficehours.com/profile/rvid/,1325776231,1452899344
rvij,0,1,0.0,0,0,,1444170154,1453172869
rvijapurapu,,66,0.0,0,23,"think > believe > do\nhttp://thinkbelievedo.com",1277673520,1451924326
rvijgen,,1,0.0,2,0,,1414448370,1450207814
rvikmanis,,365,0.0,19,22,"Twitter: https://twitter.com/rudolfsvikmanis<p>GitHub: https://github.com/rvikmanis<p>SA: http://stackoverflow.com/users/5574539/",1412954818,1451859154
rvillas,0,1,0.0,0,1,,1401753331,1452924930
rvinay88,,1,0.0,0,2,,1394091124,1450207814
rvince,0,1,0.0,0,0,,1255108111,1452888406
rvincent9,0,1,0.0,1,1,,1383891606,1452918235
rvinod,0,1,0.0,0,0,,1446219370,1453173410
rvinove,0,1,0.0,2,0,,1313839671,1452896036
rvirding,,302,3.30233,18,81,"Hello Robert",1191702958,1440360005
rviscomi,,-9,0.0,4,4,,1343398260,1450207814
rvisio,0,2,0.0,0,0,,1437051877,1453174000
rviswanadha,0,3,0.0,0,1,,1255321600,1452891993
rvitsentzatou,0,1,0.0,0,0,,1426764617,1453167336
rvivek,,1080,2.54545,118,134,"Vivek, co-founder, hackerrank (formerly interviewstreet)",1283610586,1452763834
rvkennedy,,666,4.65909,25,162,"I'm Roderick Kennedy, I'm involved with comms.io as a developer. Comms is a novel email client for Gmail and IMAP.",1287958936,1450207814
rvkn,,4,0.0,0,1,,1338478373,1450207814
rvlasveld,,102,0.0,3,3,,1373656911,1450207814
rvll,0,1,0.0,0,1,,1371655730,1452913831
rvlt,,8,0.0,4,6,,1366899760,1450207814
rvm6083462,0,1,0.0,1,0,,1356355124,1452908501
rvn1045,,35,0.0,3,25,,1318147764,1450207814
rvncerr,0,2,0.0,0,0,"Software engineer @ my.com",1440766640,1453173727
rvnikita,0,1,0.0,0,0,,1426668894,1453167533
rvoliva,0,1,0.0,0,2,,1314713707,1452896359
rvolkan,0,2,0.0,0,0,,1410180909,1453170978
rvonkeys,,2,0.0,0,1,,1292267555,1450207814
rvorm,0,1,0.0,0,1,,1297803278,1452892402
rvpolyak,0,2,0.0,0,0,,1407582932,1453166822
rvrsdtrvlr,0,1,0.0,1,0,,1378470049,1452916122
rvrv,,2,0.0,0,4,,1313671868,1450207814
rvs,0,3,0.0,0,1,,1325187156,1452899203
rvschuilenburg,,199,2.73171,3,64,,1312206513,1450207814
rvshare,,1,0.0,2,0,,1415595138,1450207814
rvtraveller,,3,0.0,3,0,,1335701947,1450207814
rvvvr,0,1,0.0,0,0,,1406924376,1453166248
rvwaveren,,22,0.0,1,1,,1336659639,1450207814
