ID,Karma,About,Created,Updated
RRRA,213,"Information geek",1355205876,1452836575
RRRAMA,1,,1427745843,1427749766
RRWagner,27,"Programmer from the early days of the Apple II (wrote the first book on assembly language programming for the Apple II), later designed and marketed the #1 K-12 educational application worldwide (HyperStudio). More at rogerwagner.com.",1339192543,1438755914
RReverser,6,"[ my public key: https://keybase.io/rreverser; my proof: https://keybase.io/rreverser/sigs/s-AYGEtckhHZgGHybPd1JGQk-1Qmme8AbA-MmamV5Bk ]",1385513426,1429030529
RRiccio,559,"Co-founder & CEO at Glio (YC S13)",1213827307,1451998755
Rrad19532,1,,1355008786,
Rrrrttt,-49,Tthtggff,1286349192,
rr-rr,4,,1365512511,1452911650
rr0ss,6,,1281465187,1452889716
rr110,2,,1250873271,1452888284
rr1383,1,,1349223113,1450207814
rr22,1,,1309469196,1452894620
rr3,1,,1337829042,1452903112
rr359,5,,1332958265,1452901228
rr56,18,,1428956002,1453168137
rraawwrr,3,,1363883114,1450207814
rrachkov,2,,1309853651,1452894811
rradu,581,,1268954767,1450207814
rrafghan,1,,1332840668,1452901076
rraguirr,1,,1304540096,1452893598
rrajath,3,,1384159620,1453174934
rralian,206,"Full-stack web developer and entrepreneur.",1297312581,1450207814
rramdin,3,,1439993923,1453171675
rrameshp,2,,1175926622,1175926622
rrampage,159,,1370516054,1450267840
rramsay,5,,1341203602,1450207814
rramsden,7,,1280333931,1450207814
rrand,26,,1324024079,1452898952
rranshous,1,,1268161033,1452888965
rrartavia,3,,1343739658,1452904984
rrashad,0,,1424092930,1453166175
rratkows,2,,1306505332,1452893954
rrattoo,4,,1386747238,1452919341
rrauenza,823,,1367436066,1452801938
rraval,98,"[ my public key: https://keybase.io/rraval; my proof: https://keybase.io/rraval/sigs/Ax1_hUoT2TVxiPextem1Y8Vwi61TqJ2pIbE4E19eXqE ]",1322139431,1450207814
rraway,3,,1399928191,1450207814
rrawb,1,,1325185960,1452899203
rray,36,,1395280622,1453172175
rraychaudhuri,1,,1336941590,1452915749
rrbp,2,,1296886975,1452892263
rrbrambley,1021,"Follow me on Twitter: http://twitter.com/rrbrambley",1283020285,1450207814
rrc,70,http://www.robert-campbell.com/,1259181878,1450207814
rrcap,1,,1451751401,1453174917
rrd,1,,1410788093,1452931243
rrd89,1,,1360655163,1452909763
rrdharan,19,,1295059326,1450223959
rread,4,,1343798662,1450207814
rreay,2,,1407864336,1450207814
rrebelo,3,,1454716385,1455024983
rrecchia,1,,1291384816,1452891887
rrecuero,10,,1308068328,1453170312
rreddy,1,,1370336175,1452913293
rreeves,5,,1308977302,1452894567
rrego,25,,1440455838,1453171816
rreiner,3,,1314625425,1452896325
rrekhi,2,,1352091911,1452907392
rremoncake,547,,1336677474,1452902911
rrenaud,1,,1184035735,1184035735
rresnick,1,,1277752148,1452889417
rreyes1979,20,"Click to edit summarySenior Java / Salesforce / PHP Developer, full time geek, husband and father of a beautiful little girl and a wonderful boy :)",1380455095,1452530308
rreynier,1,,1412661687,1452932728
rrf,67,,1216767076,1452886424
rrfhn,1,,1321953532,1452898517
rrg,4,,1417550470,1450267840
rrgg,4,,1262497899,1452897529
rrggrr,459,,1302413391,1452554084
rrgmitchell,124,,1304616828,1450207814
rrherr,26,,1397391115,1452628505
rrhkcrnws,1,,1429526648,1453168320
rrhm,5,,1319124195,1452897883
rrhoover,1348,"Founder of Product Hunt.<p>http://ryanhoover.me\nhttp://twitter.com/rrhoover",1288645341,1450207814
rrhvella,7,http://careers.stackoverflow.com/rrhvella,1287335293,1452904424
rrhyne,509,"Co Founder, Orderoso.com",1204213441,1440641876
rrich,65,,1384428811,1450207814
