ID,Karma,About,Created,Updated
JF-AMD,4,,1264175855,
JF47,1,,1294180744,
JFGariepy,2,,1441629445,1441636101
JFPetersen,6,,1309653798,
JFT,2,,1201969193,
JF_Damy,2,,1421077320,1421084122
JFarkas,1,"Cubicle Ninjas / www.cubicleninjas.com<p>http://vimeo.com/51566383",1354624251,
JFisch,2,,1278537642,
JFitzDela,58,"Veteran of the US Air Force with a BS in Comp Sci from the University of Southern Mississippi.<p>Headed back into the tech job force as both employee and entrepreneur.",1264480845,1434592819
JFlash,29,,1449054285,1452112620
JFoss117,1,,1386261633,1435863659
JFred,41,,1196197126,
JFrolich,12,"Rails developer. Owner of Dynamicka. Entrepreneur",1299501478,1426342059
Jfly,1,,1338949926,
Jfreegman,133,,1423699154,1432574054
JfromSw,13,,1317711062,1422022063
jFriedensreich,1,,1438876265,1453171348
jf,5407,"My name is Jol Franusic.<p>I like emacs, git, python, and oxford commas.<p>http://github.com/jpf\nhttp://twitter.com/jf<p>Email me: http://joel.franusic.com/contact<p>[ my public key: https://keybase.io/jfranusic; my proof: https://keybase.io/jfranusic/sigs/vA57YKepIse7lnJ6UT4aqHUOSImRjLPXXoFg3iQW5F0 ]",1177443305,1452311183
jf22,156,"C# ASP.NET web developer from the north east USA.  Familiar with modern js as well like angular/knockout/require.<p>http://jfarrellism.com/",1358959533,1450207814
jf271,41,,1262224348,1450207814
jf5s2,7,,1395432453,1452922399
jf781,79,,1234364529,1452140466
jf___,1,"CTO Odico formwork robotics",1334058461,1453169758
jf_cringle,1,,1439202446,1453171422
jfa,1,,1308079169,1452894279
jfaat,366,joe@nudgeyourself.com,1389075456,1450207814
jfabbri,1,"Founder of 19Pencils, Inc.",1220633829,1452907338
jfabre,95,,1362191237,1450207814
jfacorro,3,,1330537805,1450383064
jfaerman,1,,1412190475,1450207814
jfagan11,1,,1237239571,1452887288
jfager,2719,"http://jasonfager.com<p>In NYC, working on my own stuff right now.  Shoot me an email if you ever want to grab a beer and talk shop (username at gmail).",1254604677,1450207814
jfaghm,25,,1379291852,1450207814
jfahrenkrug,12,"The one man software-development army.\nI handcraft iOS, Mac, Ruby and JavaScript applications.",1309428096,1450207814
jfalconer,10,,1298954234,1452893808
jfalk,29,,1201829513,1201829513
jfallon,0,,1405451486,1450207814
jfals82,16,"Co-founder of We&Co/Standard Code, father of Finnian & Liv, husband of Erin",1291581683,1453166043
jfam1,2,,1303865235,1450207814
jfarcand,94,,1276626279,1452889344
jfarina,1,,1228708085,1452886843
jfarmer,4978,"Hi, I&#x27;m Jesse!  Talk to me about entrepreneurship, fundraising, programming, education, and viral marketing.  I like being helpful.<p>Currently:<p><pre><code>     CodeUnion    [https://codeunion.io]\n     Mission Bit  [http://missionbit.com]\n</code></pre>\nFormerly:<p><pre><code>     Dev Bootcamp [http://devbootcamp.com]\n     Everlane     [http://everlane.com]\n</code></pre>\nI was also the first engineer and employee #10 at POPSUGAR (http://bit.ly/pOb1Nb).  I left to work on Adonomics.  From 2007-2010 I spent most of my time building silly viral apps on Facebook and elsewhere.  At one point this resulted in Keith Olbermann calling me an idiot on national TV (http://bit.ly/HxRFg5).<p>I was one of the first trustees of the SF chapters of the Awesome Foundation (http://www.awesomefoundation.org/), too.  Yes, it <i>was</i> awesome.<p>How to contact me:<p><pre><code>     jesse@20bits.com\n     http://20bits.com\n     http://www.linkedin.com/in/jfarmer\n     http://twitter.com/jfarmer\n</code></pre>\nPlease reach out! :)",1206574421,1452707362
jfash1,15,,1280308645,1452889673
jfasi,1303,"Hacker, musician, tall.",1314542781,1450207814
jfaster,3,,1275350561,1452889278
jfaucett,2132,"things that make me happy: unix philosophy, lisp, samba pa ti y casi todo de carlos santana, and free (as in speech) software.<p>things that make me sad: closed source, oppressive governments, inequality.<p>find me: jwaterfaucett at gmail dot com<p>github: github dot com slash jwaterfaucett",1296955215,1452892011
jfaxdotorg,2,,1406183565,1450207814
jfb,6430,"Samsung Research; Apple; YC W2010; video; deep learning; databases; maps.<p>[ my public key: https://keybase.io/tftio; my proof: https://keybase.io/tftio/sigs/J43zwyz9Q8f5hu-2X7bHlUg4VLFyMPyrFO62KpavNpY ]",1249276049,1452843444
jfb3,2,,1249341785,1450207814
jfb_1973,32,,1313431000,1452895902
jfbastien,17,,1385565763,1450207814
jfbillingsley,2,,1273498219,1452889212
jfbmarketing,1,"Marketing just isn&#x27;t for ever one, is it? We all need to understand a direction that needs to be taken in order for self growth that provides us with a direction towards success.<p>The useless opportunities that are there, are endless with more then likely zero results on the presentation that had all the hype. Why even talk about it, happens every second on the world wide web.",1372865377,1452914414
jfburke619,1,,1353977278,1452907584
jfc,832,,1296096393,1450207814
jfcartier,1,,1427177603,1453167454
jfcastellanos,1,,1358882666,1452909044
jfccohen,3,"Go-to-market business guy - I&#x27;ve done B2C and B2B marketing, sold to big enterprises and SMBs and ran product teams.<p>Born to founders of an ad agency, former Director of Strategic Marketing at CBS - quit to help small businesses be more successful with their advertising by spending less time doing it.",1332369092,1450207814
jfchevrette,4,"[ my public key: https://keybase.io/jfchevrette; my proof: https://keybase.io/jfchevrette/sigs/Jp_rSHiBYKv_vU8s44Lp4G6ZfTPDRnsFf__icwJpmKg ]",1372858093,1450207814
jfchianetta,4,,1348752092,1450207814
jfcouture,379,,1271951735,1452889144
jfd,141,,1223942726,1450207814
jfdi,84,,1301444370,1451764110
jfdimark,89,"First time entrepreneur building a video discovery & distribution platform for professionals and conferences.  Currently pre-launch.<p>My blog: http://www.jfdimark.com \nMy start-up: http://www.xavy.com\nMy twitter:  @jfdimark",1348750152,1452906326
jfdixon,1,,1389376775,1452920054
jfdk,7,,1427412373,1453169340
jfdube,3,http://jfdube.wordpress.com,1328561155,1452899829
jfdw,1,,1440069161,1453171708
jfe,285,,1328391946,1450207814
jfe207,1,,1431957313,1453169744
jfeasel,126,,1328125173,1450207814
jfebrer,1,,1349510460,1450207814
jfed,2,,1243856946,1452887944
jfedie,3,,1323733309,1452898858
jfeighery,10,,1333074625,1453168050
jfeingold,1,,1401368717,1452924822
jfelchner,1,,1299943918,1450207814
jfeld,1,,1392618467,1452921535
jfeldstein,4,,1210558761,1452889947
jfeldstein2,34,,1290669712,1452891611
jfella5,3,,1427762109,1453167644
jfeltz,2,,1440977096,1453171955
jferge,5,,1347994595,1450207814
jferguson,7,,1367480538,1452912144
jfernandez,158,"product @learnvest\nformer mobile lead @springpad<p>@joeeey\njosephfernandez.io",1305559674,1450807268
jferrel777,1,,1363275780,1452910812
jferris,1,,1297277617,1452892334
jfeser,10,"my public key: https://keybase.io/feser; my proof: https://keybase.io/feser/sigs/olJPg_K9lhf6ebLlGKioGhSxRujBvobpEY657zF4uu8",1393187396,1450207814
jfet_,1,,1408719125,1452929743
jfew,1,,1188013894,1452886572
jff,4323,,1233419363,1452796259
jffcrmr,2,,1281711113,1452899953
jffortier,-1,,1273510297,1452889212
jffrose,1,,1331921329,1452907339
jffry,650,"Internet-enabled ruffian and interface-oriented full-stack software engineer at https://SparkFund.co<p>---<p>[ my public key: https://keybase.io/jeff; my proof: https://keybase.io/jeff/sigs/To8SDvgSTxyEreQa06LRz3U-AhXvhb3etSWYi67dqIQ ]",1372290936,1451292674
jfft,7,,1342710243,1450207814
jfg,11,,1334927642,1450207814
jfhc,2,,1393423562,1452922593
jfhollingworth,541,,1307982427,1452016736
jfhubbard,29,,1440271836,1453171779
jfi,1346,"product @square / @trycaviar. pretendgineer. vermonster.<p>[ my public key: https://keybase.io/jfi; my proof: https://keybase.io/jfi/sigs/rT_dcJ97t2_RVOVecFaEDqWis4zziMisLi_c1NHtRFY ]",1263841964,1450207814
jfidmemdj,8,,1454086652,1454885261
jfidosa9,-18,,1413878558,1450207814
jfielding,1,,1439823004,1453171601
jfields,3,,1271202770,1452889111
jfields513,4,,1377964846,1450207814
jfig,1,"just another tech guy",1371207676,1453173242
jfilcik,3,,1440175336,1453171751
jfilleti1,1,,1354287648,1452907820
jfim,322,,1359589526,1451677655
jfindley,173,,1397745927,1451984495
jfine,3,,1289334986,1452890678
jfinlay,3,,1433258008,1453173451
jfinnson,1,,1365102356,1452911594
jfinub,1,,1374645640,1452914985
jfiore,1,,1410829593,1450207814
jfirebaugh,708,,1288806427,1450207814
jfischer,214,http://jmfischer.org,1214417095,1452886270
jfischl,1,,1332466059,1453167714
jfischoff,34,,1286735206,1450207814
jfish3474,4,,1427299202,1453167491
jfisher,8,,1370878360,1452913533
jfisk87,27,,1350345744,1450207814
jfj,0,,1375885675,1452915403
jfjdjrnfmfm,1,,1398429455,1452923560
jfjeschke,2,,1431352312,1453169012
jfjfjf,1,,1228125711,1452886722
jfk3,1,,1399221365,1452924045
jfkgfdf,1,,1318348860,1452897594
jfklein13,1,,1378523162,1452931299
jfkw,7,,1427143948,1453167442
jfl,-2,,1262188294,1452888684
jflag,1,,1454519033,1454885407
jflatestat,1,,1340261862,1452903596
jflatow,260,"[ my public key: https://keybase.io/jared; my proof: https://keybase.io/jared/sigs/odSVRtxUB8-t0hO5pAppnruZ0YoxVSO5ZCpcKnaLLg8 ]",1296512872,1452819032
jflaxen,1,,1294279184,1452892042
jfleeg,1,,1384189300,1452918382
jfletch1925,13,,1318953470,1452897738
jflowers45,336,,1206138229,1450207814
jflsps4419,1,,1312344281,1452895525
jfm3,209,"I like programming languages, analog modular synthesizers, and privacy-seeky technologies.",1247890604,1452890491
jfmercer,214,"PHP and JS Developer",1323382471,1450207814
jfmiller28,26,,1268011556,1451931635
jfmyers9,6,,1379314430,1453166942
jfnjewkf,1,,1431209908,1453168985
jfno67,236,,1175050511,1447425805
jfocht,1,,1395098327,1450207814
jfoks,3,,1377123378,1451193709
jfoldi,-2,"Technology enthusiast and aspiring internet entrepreneur.",1326073756,1450207814
jfoley,16,"Just a student still...nothing to see here.",1297287863,1452892334
jfolkins,152,,1313171504,1450207814
jfolny,2,,1372890734,1452914460
jfolson,2,,1422059356,1453165539
jfong,133,,1237322488,1450207814
jfontan,11,,1275488964,1450207814
jfoo,0,,1295468803,1452892097
jfoo1984,1,,1302907339,1452893372
jforman,867,"Co-founder of Inkling (www.inkling.com), currently EIR @ MIT",1266471689,1452597362
jfornear,2055,"@jfornear / jfornear.co",1203670427,1433504965
jforrest,131,,1338911811,1452903391
jforte,3,,1370770591,1452913379
jfortunato25,2,,1365391757,1452918235
jfoshee,1,,1309358917,1452894567
jfoster,1791,"Twitter: @jamessfoster",1310220672,1452854483
jfoucher,1011,"Freelance web developper, based in southern France, currently seeking PHP projects",1295126411,1450207814
jfountain2015,16,,1445019603,1453173118
jfoutz,3136,,1187213356,1452854203
jfox85,35,,1288973373,1450207814
jfoxdreamart,3,,1363795245,1452911143
jfpoole,46,"Geekbench developer.",1322251243,1451775156
jfpuget,26,,1354620133,1451422371
jfqfwqe22,1,,1311506216,1452895225
jfr,234,,1259856869,1452888609
jfra94,1,,1378195894,1452916076
jfrabaute,1,,1196957813,1196957813
jfraima,4,,1335807583,1452902546
jfraiman,72,,1317264757,1450207814
jfranche,2,,1364309027,1452911418
jfrancis,27,,1289279522,1452890606
jfrankamp,3,,1340142428,1452903557
jfranklin,1,,1323409238,1452898811
jfranz,2,,1345850632,1450207814
jfranzpdx,1,,1316625938,1452896994
jfraser,131,"[ my public key: https://keybase.io/jfraser; my proof: https://keybase.io/jfraser/sigs/ucypMwiSSJieN61QXPlCmOUcXPrMHKQK-BVzC3t1Sps ]",1278290105,1450207814
jfreak53,-6,,1310475993,1452898236
jfreax,117,,1286230786,1453165495
jfree,1,,1421436506,1453165319
jfreedom,31,,1237768720,1450207814
jfreeman366,14,,1403283445,1453164776
jfreeney,1,,1439399463,1453171487
jfrek0,5,,1362360643,1452910428
jfren,3,,1219242627,1450207814
jfrench,2,,1384995676,1450207814
jfresh1,1,,1332494694,1452900955
jfresh13,9,,1325953513,1452899390
jfrey,2,,1386281210,1452919247
jfrez,2,,1441821361,1453172219
jfreza,1,,1369944711,1452913146
jfricker,2,"coder, hiker, @jfricker",1253225541,1452893876
jfried,-1,,1312818657,1452895689
jfried83,4,,1339407133,1452904688
jfriedly,380,"I&#x27;m 21 and I recently graduated with a BS in Computer Science & Engineering from Ohio State University.  I worked as an intern at Kelly Creative Tech for the summer of 2011, interned at Nebula the summer of 2012, and am now a full time engineer at Nebula.  My work experience is mostly Python, building websites in Django at KCT, and building cloud administration tools at Nebula.  I now live in Mountain View, CA.<p>email: joelfriedly+hn@gmail.com<p>GitHub: https://github.com/jfriedly<p>KCT: http://www.kellycreativetech.com/<p>Nebula: http://www.nebula.com/<p>Last updated:  2013-10-06",1261167977,1450207814
jfriedman,2,,1353945301,1452909763
jfries,7,,1444767365,1454885294
jfriis,2,,1332795157,1452908114
jfrisby,19,,1287520109,1450207814
jfritsch,1,,1296770730,1452892218
jfrizk,1,,1357488503,1452908644
jfrm,33,developer,1249897438,1450207814
jfroma,519,,1388746825,1452106667
jfromaniello,1,,1382796998,1452917685
jfruh,2537,,1292424480,1452892847
jfruhlinger,47,,1361880871,1452910264
jfrumar,152,"Omnisio Co-founder YC W2008. Sold to YouTube, worked at Google for 4.5 years and now CTO & co-founder of www.groupahead.com",1191555273,1452047728
jfsantos,4,"[ my public key: https://keybase.io/jfsantos; my proof: https://keybase.io/jfsantos/sigs/H9fwqKA1veANJgz8t2f9wzETQioODMJ77XaIL82-V-g ]",1316191079,1450207814
jfsmith,1,,1350517897,1452906791
jfsumpte,1,,1321828964,1452898481
jfsurban,93,c#.....c++.android.,1213667684,1450207814
jfsyyl,1,,1331614630,1452900615
jftamames,1,,1393534849,1452921997
jftekna,2,,1342225342,1452904585
jfthiigsegbje,5,,1381703901,1452917266
jftuga,32,,1326757320,1450207814
jfturcot,1,,1369530724,1450207814
jfuhrman,887,"Jennifer Fuhrman, Rails Developer at a Eco Startup.<p>Privacy rights advocate.<p>Skills: AngularJS, Rails, Linux, Azure.",1408193077,1450207814
jfulbert,1,,1416252092,1450207814
jfuller382,1,,1326202534,1452899438
jfunez,16,,1366322963,1450207814
jfurness,1,,1406237715,1450207814
jfw5dc,1,"http://www.InspiredInsider.com : Interviews with Inspirational Entrepreneurs and Leaders",1377641226,1452915806
jfwjrr,1,,1278550333,1452889472
jfxberns,9,,1258194941,1452893560
