ID,Delay,Karma,Average,Stories,Comments,About,Created,Updated
OBAMA_THE_NOOB,0,-3,0.0,0,3,,1434809389,1435434879
OBITUARe,0,1,0.0,2,0,,1412363702,1434152973
OBRekdal,0,1,0.0,0,1,,1407698880,
OBear,0,1,0.0,1,0,,1358930525,
Obama1,0,1,0.0,2,0,,1340005055,
Obasan,0,1,0.0,0,1,"Learning and Development Specialist",1420649746,1420652080
Obbity,0,1,0.0,0,1,,1409336008,1447894823
Obby,0,2,0.0,1,0,,1325540069,
Obed5,0,1,0.0,1,0,,1305773678,
ObedPaul,0,1,0.0,1,0,,1333033000,
Obero,0,1,0.0,0,1,,1392398630,1447465428
OberstKrueger,0,391,0.0,24,0,,1406854092,1450398091
ObeyTheGrid,0,36,0.0,0,1,,1344454549,
ObeyTheGuts,0,5,0.0,2,1,http://pureapeshit.tumblr.com/post/125583511819/war-against-stupidity,1438330033,1443522999
Obg1,0,1,0.0,0,1,,1342479707,
Obi_Juan_Kenobi,0,55,0.0,0,43,,1406010660,1452759380
ObieJazz,0,295,4.0,7,93,"Web developer. iPhone developer. Jazz trumpeter.<p>http://millertinkerhess.com\nhttp://twitter.com/mtinkerhess\nhttp://youtube.com/mtinkerh\nhttp://gotouchapp.com\nhttp://itrioapp.com",1220557717,
ObjT,0,1,0.0,1,0,"Software Developer at Ascora / Abelssoft",1385404340,
ObjectiveCat,0,3,0.0,0,1,,1343558517,
ObjectiveCoders,0,2,0.0,1,0,,1294209947,
ObjectiveSub,0,90,0.0,0,7,,1316390582,1445902964
Objectivity,0,20,0.0,1,0,,1448981419,1449097548
ObligatoryRef,0,16,0.0,1,10,,1406001285,1435446637
Oblivia,0,49,0.0,1,10,"I'm the hack behind the hacker. http://robina.hn",1297361745,
Oblivious,0,5,0.0,1,2,,1318789827,
Oblouk,0,1,0.0,0,8,,1413428726,1434217420
ObnoxiousJul,0,3,1.0,3,46,,1318674586,1428294013
Oboy,0,1,0.0,0,1,,1406137523,
Obscure,0,4,0.0,0,8,,1287241733,1435693897
ObscureMind,0,1,0.0,0,1,,1433011539,1447767422
ObscureRambler,0,3,0.0,0,1,,1423672497,1423712003
Obscurification,0,3,0.0,0,1,,1446791744,1446805877
ObserverEffect,0,47,0.0,4,13,,1402973938,1431453399
ObsoleteMailMan,0,0,0.0,0,1,,1444090512,1447447768
ObviousPoints,0,3,0.0,0,1,,1372019200,
ObviousScience,0,682,2.22727,0,310,,1406368550,1439388582
ObviousSpammer,0,2,0.0,0,1,,1287982075,
ObviousThrow14,0,4,0.0,0,1,,1329636734,
Obyzill,0,1,0.0,1,0,,1322362750,
oBeLx,0,1055,0.0,39,2,,1366741777,1452911952
ob,,34,0.0,0,21,,1235686477,1450207814
ob1gman,0,4,0.0,0,0,,1303771375,1453175426
ob1y2k,0,6,0.0,4,1,cyber.ninja.quaker.hacker.b.m.f.,1207678606,1207678606
ob6160,,1,0.0,1,1,,1395523999,1450207814
obaid,,33,0.0,31,15,"I am an entrepreneur, mentor and technologist at heart. An expert in building technology, UX/product design, large scale software design and business models.<p>As a co-founder and managing partner at OAK Computing, I am responsible for designing and building large scale software solutions for various clients. I am also responsible for building our in-house SAAS products; TourZap & UmmahHub.<p>I&#x27;ve worn many hats in my career such as programmer, architect, strategist, marketer and writer. I have a unique ability to handle multi-disciplinary projects and to navigate complex challenges.<p>I have also been involved in the community as a mentor for early stage startups. Providing advice and insights on their business models and get-to-market plans. I am also involved in bringing crowd funding to local communities. I am currently running UmmahHub as a project to bring crowd-funding to Muslim communities around the world.<p>I have been honoured to receive the Youth Business Entrepreneur in 2012 and I am also involved in YoungMaker project which introduces the concept of technology to young members of our community via a 3D printer.<p>I love making new professional friends. If you want to talk technology, business, crowd-funding or cricket reach out to me.",1175128552,1450207814
obal111,0,1,0.0,1,0,,1338381612,1452903302
obamacaress,0,2,0.0,1,1,,1399621741,1452924244
obamarock,0,1,0.0,1,0,,1312426499,1452895594
obamasupporter,,2,0.0,4,8,,1350437580,1450207814
obanite,0,1,0.0,0,1,,1244212099,1452887944
obarthelemy,0,1,0.0,0,3,,1315639206,1452896490
obasa,0,1,0.0,0,1,,1407227513,1452929911
obastani,,91,0.0,0,41,,1379296685,1452625779
obastemur,,34,0.0,6,20,@obastemur,1392230423,1450207814
obat1234,0,1,0.0,18,1,,1334032171,1452901619
obatalami43,0,1,0.0,10,0,,1328955127,1452899953
obataroter,0,16,0.0,0,0,,1443165446,1453172600
obatdiabetes,0,1,0.0,1,0,,1339043916,1452903391
obatherbal,0,1,0.0,5,0,,1332143343,1452900855
obatherball,0,1,0.0,4,0,,1325724011,1452899344
obatnz,0,1,0.0,2,0,"We are the manufacturer representative and distributor of replacement laptop batteries from 2005.\nObat.co.nz is here to help you obtain the best quality lowest priced laptop batteries and battery chargers.\nwww.obat.co.nz",1329215763,1452900033
obayan,0,1,0.0,1,0,,1187059073,1187059073
obayden,0,1,0.0,1,0,,1312279126,1452895525
obayesshelton,,11,1.16667,9,47,,1326453161,1450207814
obb,0,2,0.0,2,0,WWW.openbiobank.com,1299476682,1452892673
obblek,0,2,0.0,2,4,,1371597463,1452913831
obblekk,,229,3.07407,7,51,,1376873220,1450207814
obbybreeden,,3,0.0,1,2,,1397778677,1450207814
obc1oann93,0,1,0.0,1,0,,1335248612,1452902371
obd2diag03,0,1,0.0,5,0,,1377685908,1452916378
obd2s,0,1,0.0,5,0,"OBD2s, auto diagnostic tool online store, sells auto diagnostic tools for Do-It-Yourself and professional automotive mechanics around the world, OBD2s online store ship its tools all over the world, OBD2s online store ever-lasting promise is High Quality, Good Service and Competitive Price.",1329118041,1452900033
obd2wholesaler,0,1,0.0,26,0,,1365673182,1452911681
obdurak,0,6,0.0,1,9,,1205155634,1205155634
obeattie,,482,4.36364,11,97,http://www.obeattie.com/,1211183410,1452681052
obecalp,0,3,0.0,0,0,,1250118160,1452888316
obedeugene,,1,0.0,0,1,"Software Engineer",1351795444,1450207814
obedieh,0,1,0.0,1,0,,1315210624,1452896423
obeekanobee,0,1,0.0,1,0,,1385400375,1452924753
obeid,,158,0.0,4,24,,1374896899,1450301596
obeisantdeformi,0,1,0.0,1,0,,1338154852,1452903164
obel1x,0,16,0.0,0,0,,1423519295,1453169329
obeleask,,8,0.0,12,11,"VP Products. Enterprise Software. Analytics.",1365535275,1450207814
obeleh,,5,0.0,0,3,,1236937061,1450207814
obelix,0,164,2.0,5,42,,1206199707,1206199707
obelix74,0,1,0.0,0,0,,1233886951,1452888284
obelos,,18,0.0,0,19,,1321976549,1450207814
obenyounes,0,1,0.0,0,0,,1427809964,1453167657
obeone,,664,0.0,201,8,,1307111025,1452803012
oberglof,0,1,0.0,0,2,,1284050831,1452891826
oberhamsi,0,12,0.0,0,10,,1367510136,1452912102
oberheitz,0,6,0.0,0,1,,1360076942,1452909530
oberig,0,3,0.0,2,0,,1272282340,1452889144
oberman,0,3,0.0,1,3,Hello.,1332639406,1452900983
oberon,0,3,0.0,1,1,,1317546628,1452900071
oberstein,0,113,0.0,0,0,,1432834383,1453169511
oberstet,,13,0.0,17,11,"Polyglot coder, machine learning freak, German guy, Isle of Islay single malt fan. Developer of Autobahn. Working at Tavendo.",1328786317,1450207814
oberto,0,-2,0.0,0,5,,1396599660,1452922680
obesemonkey,0,1,0.0,0,0,,1437527311,1453170966
obeyeater,0,2,0.0,1,0,,1314205618,1452915703
obf73,,1,0.0,2,2,,1375735267,1450207814
obfk,,10,0.0,3,2,,1420000462,1450267840
obfuscate,,48,1.0,0,36,,1262906756,1450207814
obfuscurity_,,55,0.0,10,15,,1328206019,1450207814
obfusk,0,1,0.0,1,0,https://github.com/obfusk,1393270582,1452921858
obfuskater,,6,0.0,0,6,,1382928130,1450207814
obi,0,1,0.0,0,0,,1416906983,1453171450
obi-nine,,1,0.0,5,20,,1311921167,1450207814
obi1kenobi,0,1,0.0,0,0,,1439329973,1453174728
obi1one,0,2,0.0,0,0,,1420562461,1453166972
obi55,0,2,0.0,0,0,,1424839597,1453169875
obibring,,6,0.0,0,2,,1338582648,1450207814
obicho,,11,0.0,7,7,"hacker, engineer. Tech. Alumni of UCLA & Columbia U. Beijing & LA Startup.",1393266921,1450207814
obidobi,0,1,0.0,0,1,,1305016690,1452893643
obie,0,64,0.0,1,2,"Obie Fernandez, CEO and Founder of Hashrocket. Author of The Rails Way and series editor for Addison-Wesley.",1226572588,1452886646
obiefernandez,,1083,3.18182,77,123,,1234653074,1452874329
obijuan,0,4,0.0,0,3,,1301695731,1452906002
