ID,Karma,About,Created,Updated
PHB,1,,1305726036,
PHLAK,4,"Web geek, Linux junkie, gamer and hacker.<p>[ my public key: https://keybase.io/chriskankiewicz; my proof: https://keybase.io/chriskankiewicz/sigs/gyRfi4jcLHhKmb7JGoOsOWoNAHu5MpGa2xxpLXICPO0 ]",1316444076,1440449117
PHLITE,0,"Desktop/Web Developer",1257312532,
PHP-TROLL,-13,,1256237642,
PHPAdam,34,"PHP Developer at night, Letting Agent during day.\nAdmin at http://TVCatchup.com",1285362284,
PHPDevelopment,1,,1332851650,
PHPLego,1,,1446853030,1446853163
PHP_Developer,17,,1342214800,
PHPdouche,1,,1400942150,
PHPmysqlSF,1,"Php/MySQL/MondoDB hacker in SanFran",1369649047,
PHWhillock,1,"PHP Specialist recruiter\nPHP London MeetUp Attendee\nIce Hockey Player, Petrol Head",1403864663,
PHansen,2,,1360008057,
Ph0X,2,"[ my public key: https://keybase.io/ehsankia; my proof: https://keybase.io/ehsankia/sigs/BvvhHEmsgXPMLI_6GG_hnegA3_iBzzZDe8XQMA0UzF4 ]",1363987470,1423296362
Ph4nt0m,6,,1408928527,1443484326
PhaZZed,1,,1424984721,1424984743
Phaaze,2,,1286389300,
Phad,1,"[ my public key: https://keybase.io/clemesurier; my proof: https://keybase.io/clemesurier/sigs/cwZN2ZmR3tkXGycn-EPOZzchXyBBzM1krlx5vAuVy3A ]",1431689694,1431704227
Phadseeiew,1,,1272404799,
Phaedrus24,1,,1272026831,
PhageX,1,,1220902579,
Phairim,2,,1386735166,
Phalene,1,,1177989847,
Phantascope,1,,1419104560,1419104652
Phantom,348,,1238378499,
Phantom10,21,,1363725943,
PhantomCowboy,3,,1249773404,
PhantomGremlin,1423,,1368601809,1452833066
PhantomLobe,-5,"Apparently I got hell banned for no reason, who knows when. Thanks and good luck in your life.",1348638508,
PhantomPhreak,225,,1391698736,1449062404
PhantomShitter,0,,1289940389,
Pharaoh2,82,,1404869874,1452562032
Pharaoh45,2,,1346078922,
Phargo,48,,1308242005,1425314693
PharmaPunk,1,,1393745680,
Pharmaexpressrx,1,"You can get the best ED treatment under one roof now very easily. This is achievable by online of ED cure that will trounce all your worries of accent and will give you the best benefits for enjoying your life.\nFor more details please visit : http://www.pharmaexpressrx.net/",1333688510,
Pharmguy,1,,1287125372,
Pharmhaus,1,,1401544390,
Pharoer_,3,,1430677211,1430686137
Pharohbot,209,,1413585287,1433868845
Pharox,2,,1325253128,
PhaseMage,26,,1436634816,1452385495
PhaseWare,1,,1264209190,
Phaserblast,1,,1190206438,
PhasmaFelis,5487,,1373349115,1452838795
PhatBaja,9,,1292373046,1433595523
PhazeDK,6,,1237906908,
PhearTheCeal,758,"Goat farmer jerryrigged into a software engineer. Email me at [hn username] at gmail<p><pre><code>      ___                     ___     \n     /  /\        ___        /  /\    \n    /  /::\      /  /\      /  /:/    \n   /  /:/\:\    /  /:/     /  /:/     \n  /  /:/~/:/   /  /:/     /  /:/  ___ \n /__/:/ /:/   /  /::\    /__/:/  /  /\\n \  \:\/:/   /__/:/\:\   \  \:\ /  /:/\n  \  \::/    \__\/  \:\   \  \:\  /:/ \n   \  \:\         \  \:\   \  \:\/:/  \n    \  \:\         \__\/    \  \::/   \n     \__\/                   \__\/</code></pre>",1326240300,1445372317
Pheel_more,3,,1211295984,
Pheles,1,,1331669969,
Phemist,154,,1433258382,1452833067
Phenix88be,8,,1437578436,1454885374
Pheno,13,,1385091067,
Pherdnut,42,"JavaScript Nerd with some generalist sensibilities.",1241154335,1416271484
PherricOxide,7,,1356933765,1440635200
Pheter,202,"Software Engineer",1268526600,
PhiLho,2,,1427264188,1448281890
Phidias,1,,1358098925,
Phil-Bodypage,1,,1432820512,1432821193
Phil123,10,,1299550840,
Phil32,1,,1347845370,
Phil987,9,,1290914749,1430613505
PhilC718,1,,1370447694,
PhilChip,3,,1441013460,1442519391
PhilChristensen,110,,1242048178,
PhilGass,1,,1303983809,
PhilKomarny,1,,1396019305,
PhilRae,29,,1308040050,
PhilRs,1,,1401292252,
PhilStrazz,0,,1322760022,
PhilSwn,1,,1363399995,1435868424
PhilT,4,,1313145506,
PhilWest,1,,1340024917,1425211987
PhilWright,258,"Software developer based in Melbourne, Australia.",1267676960,1450821176
Phil_D,1,,1365514763,
Phil_FL,3,,1295885532,
Phil_Latio,51,,1386124286,1451289258
Philadelphia,127,,1330528889,1447366210
PhilandTim,5,,1331356772,
Philbrick,58,,1297459630,
PhilipA,3067,"Working at cludo.com - We do site search.",1350375953,1452829680
PhilipBaddeley,1,,1177936399,
PhilipClifton,2,,1424379383,1424397106
PhilipDaineko,111,http://okendoken.com//,1318276424,1438965399
PhilipG,8,,1314324777,
PhilipKushmaro,1,,1447762609,1447763262
PhilipM,-19,,1280951018,
PhilipMallory,2,,1327431908,
PhilipReiser,1,,1269261007,
PhilipTai,1,,1391019305,
Philip_M,-22,,1305892487,
Philipe1L2P,8,"The juice of Entrepreneurship is my drug. Time for a new shot.",1316304223,
Philipoinsage,1,,1311807778,
Philipp__,9,"Software Engineering student.",1441128038,1443362579
Philipparoe,1,,1326179275,
PhilippeLaval,1,"Geek CEO of Kwaga.com and WriteThat.Name: you deserve an email assistant.\nhttp://WriteThat.Name",1318149847,
PhilippeTran,-28,,1308752638,
Philippos91,1,,1394480929,1415380160
Phill_InHoles,1,,1442153068,1442153097
PhillipJFry,8,,1245717955,
PhillipT,2,,1332804322,
Phillips126,1,,1443808716,1443808721
PhillyCD0,1,,1364404739,
PhillyCDO,2,,1362449917,
PhillyEmpire,0,,1195508398,
Philly_McP,8,,1311781245,
Phillyearl,1,,1309401412,
PhilosVirginian,2,,1424210575,1424238043
Philosophaster,12,,1216844787,
Philosophy,-5,,1378156303,
Philpax,2,,1380639293,1421756253
Philter,8,"Mobile developer specializing in Javascript, ActionScript and C#.",1319749576,
PhineasGage,1,,1216522337,
PhineasRex,129,,1357073845,1444841381
Phirehnz,4,,1240092884,
Phithagoras,223,,1407985945,1452735018
Phlarp,765,"I&#x27;m a web developer with a passion for building things and solving problems.<p>I occasionally dabble with remote control flying machines<p>Minneapolis, MN.",1333578607,1452826989
Phleg,9,,1450778640,1451499493
Phlogistique,32,,1338391205,1429819033
Phlow,53,,1384768402,1449657724
PhoSho,0,,1448229932,1448230298
PhoebeRussell,1,,1444309262,1444668402
Phoebix,1,,1441782295,1450438960
PhoeniX-P,1,,1346251391,
Phoenix26,182,contact(at)davidshrive.co.uk,1301828350,1444242445
Phoenix912,1,,1390402069,1435156284
PhoenixPen,1,,1376617073,
PhoenixSage,1,,1326481829,
PhoenixWright,55,,1410962297,1448593151
